,text,words,label
8101,hospit high risk patient realiz verg,"['hospit', 'high', 'risk', 'patient', 'realiz', 'verg']",0
5778,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
5002,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
8328,fbi contradict biden director claim slowdown russian,"['fbi', 'contradict', 'biden', 'director', 'claim', 'slowdown', 'russian']",0
7918,new belarusian govern behind wide rang campaign eastern european neighbor say target ukrain lithuania latvia poland germani belarusian journalist dissid,"['new', 'belarusian', 'govern', 'behind', 'wide', 'rang', 'campaign', 'eastern', 'european', 'neighbor', 'say', 'target', 'ukrain', 'lithuania', 'latvia', 'poland', 'germani', 'belarusian', 'journalist', 'dissid']",0
4591,complex onlin environ make district vulner edtech magazin focu,"['complex', 'onlin', 'environ', 'make', 'district', 'vulner', 'edtech', 'magazin', 'focu']",0
7413,blackcloak unveil new decept technolog catch target execut amp high profil individu technolog technew tech itech,"['blackcloak', 'unveil', 'new', 'decept', 'technolog', 'catch', 'target', 'execut', 'amp', 'high', 'profil', 'individu', 'technolog', 'technew', 'tech', 'itech']",0
5712,hacker breach feder bureau investig email system sent thousand fake messag accord us law enforc agenc fbi said shut server,"['hacker', 'breach', 'feder', 'bureau', 'investig', 'email', 'system', 'sent', 'thousand', 'fake', 'messag', 'accord', 'us', 'law', 'enforc', 'agenc', 'fbi', 'said', 'shut', 'server']",0
6029,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
6052,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
8242,chines govern steal american intellectu properti threaten war taiwan invad china sea commit genocid amp support american soil white hous messag director tweet chines flag,"['chines', 'govern', 'steal', 'american', 'intellectu', 'properti', 'threaten', 'war', 'taiwan', 'invad', 'china', 'sea', 'commit', 'genocid', 'amp', 'support', 'american', 'soil', 'white', 'hous', 'messag', 'director', 'tweet', 'chines', 'flag']",0
7295,ransomwar gang target compani lead financi event malwar ransomwar cybermalwar hack,"['ransomwar', 'gang', 'target', 'compani', 'lead', 'financi', 'event', 'malwar', 'ransomwar', 'cybermalwar', 'hack']",5
4432,pleasur meet european parliament deleg discuss cooper disinform amp stronger taiwan eu partnership help us better address common threat amp protect share democrat valu,"['pleasur', 'meet', 'european', 'parliament', 'deleg', 'discuss', 'cooper', 'disinform', 'amp', 'stronger', 'taiwan', 'eu', 'partnership', 'help', 'us', 'better', 'address', 'common', 'threat', 'amp', 'protect', 'share', 'democrat', 'valu']",0
8051,green pass ha rischio gli strumenti di controllo coronaviru covid covid cybercrim cybercriminali dataprotect datasecur datisensibili greenpass hacker hackerattack,"['green', 'pass', 'ha', 'rischio', 'gli', 'strumenti', 'di', 'controllo', 'coronaviru', 'covid', 'covid', 'cybercrim', 'cybercriminali', 'dataprotect', 'datasecur', 'datisensibili', 'greenpass', 'hacker', 'hackerattack']",0
6944,humor overcom mondayvib dataprotect gdpr,"['humor', 'overcom', 'mondayvib', 'dataprotect', 'gdpr']",0
4257,talk provid insight import protect organiz endpoint apotalk product,"['talk', 'provid', 'insight', 'import', 'protect', 'organiz', 'endpoint', 'apotalk', 'product']",0
4474,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
4963,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
6144,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
7842,dh announc new program attract retain talent via ctm streamlin screen applic process profession hire protect critic infrastructur,"['dh', 'announc', 'new', 'program', 'attract', 'retain', 'talent', 'via', 'ctm', 'streamlin', 'screen', 'applic', 'process', 'profession', 'hire', 'protect', 'critic', 'infrastructur']",0
5945,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
5058,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
6678,bt inflam use epidemiolog model help combat infosec infosecur threatintel hack cybernew threathunt cloudsecur cloudcomput malwar ransomwar devop dfir,"['bt', 'inflam', 'use', 'epidemiolog', 'model', 'help', 'combat', 'infosec', 'infosecur', 'threatintel', 'hack', 'cybernew', 'threathunt', 'cloudsecur', 'cloudcomput', 'malwar', 'ransomwar', 'devop', 'dfir']",5
4805,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
8159,digit suppli chain repres vast dimens digit risk report offer insight help expand scope defens target suppli chain third parti ecosystem,"['digit', 'suppli', 'chain', 'repres', 'vast', 'dimens', 'digit', 'risk', 'report', 'offer', 'insight', 'help', 'expand', 'scope', 'defens', 'target', 'suppli', 'chain', 'third', 'parti', 'ecosystem']",0
7195,free tool help sure password strong secur amp harder crack cybersec infosec cyberresili cyberthreat dataprotect datasecur privaci tech,"['free', 'tool', 'help', 'sure', 'password', 'strong', 'secur', 'amp', 'harder', 'crack', 'cybersec', 'infosec', 'cyberresili', 'cyberthreat', 'dataprotect', 'datasecur', 'privaci', 'tech']",0
5483,fbi system hack email urgent warn fake,"['fbi', 'system', 'hack', 'email', 'urgent', 'warn', 'fake']",0
7390,critic bug citrix applic micrsoft address two exploit zero day two npm packag million weekli download found back door omandatapark cybersecpark news latest muscat oman,"['critic', 'bug', 'citrix', 'applic', 'micrsoft', 'address', 'two', 'exploit', 'zero', 'day', 'two', 'npm', 'packag', 'million', 'weekli', 'download', 'found', 'back', 'door', 'omandatapark', 'cybersecpark', 'news', 'latest', 'muscat', 'oman']",0
6939,ransomwar darwinian problem never solv gt tech infosec cyberthreat cybercrim cybercrimin databreach busi leader leadership manag ciso cio cto ceo,"['ransomwar', 'darwinian', 'problem', 'never', 'solv', 'gt', 'tech', 'infosec', 'cyberthreat', 'cybercrim', 'cybercrimin', 'databreach', 'busi', 'leader', 'leadership', 'manag', 'ciso', 'cio', 'cto', 'ceo']",6
7555,code futur via ai machinelearn iot cc,"['code', 'futur', 'via', 'ai', 'machinelearn', 'iot', 'cc']",0
6948,humor overcom mondayvib dataprotect gdpr,"['humor', 'overcom', 'mondayvib', 'dataprotect', 'gdpr']",0
6633,liter joint paper written thale huawei energi pipelin thale provid system north america strike nerv anywher,"['liter', 'joint', 'paper', 'written', 'thale', 'huawei', 'energi', 'pipelin', 'thale', 'provid', 'system', 'north', 'america', 'strike', 'nerv', 'anywher']",0
8126,polit govern fbi contradict biden director claim slowdown russian top fbi offici said tuesday bureau seen decreas come russia contr,"['polit', 'govern', 'fbi', 'contradict', 'biden', 'director', 'claim', 'slowdown', 'russian', 'top', 'fbi', 'offici', 'said', 'tuesday', 'bureau', 'seen', 'decreas', 'come', 'russia', 'contr']",0
5099,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
4847,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
4295,hospit high risk patient realiz,"['hospit', 'high', 'risk', 'patient', 'realiz']",0
7738,bill includ billion highway project million bridg repair develop million public transit develop million protect wildfir million protect much,"['bill', 'includ', 'billion', 'highway', 'project', 'million', 'bridg', 'repair', 'develop', 'million', 'public', 'transit', 'develop', 'million', 'protect', 'wildfir', 'million', 'protect', 'much']",0
5496,fbi email system hack distribut spam email imperson urgent fbi warn earli morn accord report find stori plenti other,"['fbi', 'email', 'system', 'hack', 'distribut', 'spam', 'email', 'imperson', 'urgent', 'fbi', 'warn', 'earli', 'morn', 'accord', 'report', 'find', 'stori', 'plenti', 'other']",0
6671,liter joint paper written thale huawei energi pipelin thale provid system north america strike nerv anywher,"['liter', 'joint', 'paper', 'written', 'thale', 'huawei', 'energi', 'pipelin', 'thale', 'provid', 'system', 'north', 'america', 'strike', 'nerv', 'anywher']",0
6385,academi new releas divers difficult detect siem detect unusu activ perch help keep top happen comput system small medium busi learn amp video,"['academi', 'new', 'releas', 'divers', 'difficult', 'detect', 'siem', 'detect', 'unusu', 'activ', 'perch', 'help', 'keep', 'top', 'happen', 'comput', 'system', 'small', 'medium', 'busi', 'learn', 'amp', 'video']",0
6384,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
4985,publish book mine sure million benefit datasecur linux ransomwar phish ethicalhack malwar infosec,"['publish', 'book', 'mine', 'sure', 'million', 'benefit', 'datasecur', 'linux', 'ransomwar', 'phish', 'ethicalhack', 'malwar', 'infosec']",0
7677,fortiguard lab predict aim everyth globenewswir,"['fortiguard', 'lab', 'predict', 'aim', 'everyth', 'globenewswir']",0
5820,fbi email system hack distribut spam email imperson urgent fbi warn earli morn accord report find stori plenti other,"['fbi', 'email', 'system', 'hack', 'distribut', 'spam', 'email', 'imperson', 'urgent', 'fbi', 'warn', 'earli', 'morn', 'accord', 'report', 'find', 'stori', 'plenti', 'other']",0
7337,speak cybercrim machin experienc technolog,"['speak', 'cybercrim', 'machin', 'experienc', 'technolog']",0
7684,leverag stpi advanc vapt servic detail view cyberthreat encount applic amp protect system data stpiindia explor,"['leverag', 'stpi', 'advanc', 'vapt', 'servic', 'detail', 'view', 'cyberthreat', 'encount', 'applic', 'amp', 'protect', 'system', 'data', 'stpiindia', 'explor']",0
5288,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
4273,see surg school depart educ must serious im call updat plan school threat comprehens cover cyberthreat,"['see', 'surg', 'school', 'depart', 'educ', 'must', 'serious', 'im', 'call', 'updat', 'plan', 'school', 'threat', 'comprehens', 'cover', 'cyberthreat']",0
4979,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
4348,fight ransomwar unifi approach modern,"['fight', 'ransomwar', 'unifi', 'approach', 'modern']",6
7013,speak cybercrim machin experienc technolog,"['speak', 'cybercrim', 'machin', 'experienc', 'technolog']",0
4388,ransomwar gang use ruthless tactic aim bigger payout sophist ransomwar way cybercrimin tailor campaign rais chanc ransom payment,"['ransomwar', 'gang', 'use', 'ruthless', 'tactic', 'aim', 'bigger', 'payout', 'sophist', 'ransomwar', 'way', 'cybercrimin', 'tailor', 'campaign', 'rais', 'chanc', 'ransom', 'payment']",6
5359,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
4926,new fbi infrastructur hack email fake warn recipi,"['new', 'fbi', 'infrastructur', 'hack', 'email', 'fake', 'warn', 'recipi']",0
4227,fbi raid offic pax technolog chines provid po point sale devic whose system involv organ paytm pine lab among biggest client pax technolog,"['fbi', 'raid', 'offic', 'pax', 'technolog', 'chines', 'provid', 'po', 'point', 'sale', 'devic', 'whose', 'system', 'involv', 'organ', 'paytm', 'pine', 'lab', 'among', 'biggest', 'client', 'pax', 'technolog']",0
7705,attacchi informatici dalla prevenzion alla rilevazion cloudprotect cloudsecur cybercrim datacloud dataprotect datasecur malwar phish,"['attacchi', 'informatici', 'dalla', 'prevenzion', 'alla', 'rilevazion', 'cloudprotect', 'cloudsecur', 'cybercrim', 'datacloud', 'dataprotect', 'datasecur', 'malwar', 'phish']",1
5332,infrastructur invest job act help pa million connect everi pa resid hi speed internet million protect billion improv public transit,"['infrastructur', 'invest', 'job', 'act', 'help', 'pa', 'million', 'connect', 'everi', 'pa', 'resid', 'hi', 'speed', 'internet', 'million', 'protect', 'billion', 'improv', 'public', 'transit']",0
5184,infosec le serveur de messageri du feder bureau investig fbi ont ete pirat pour diffus de spam se faisant passer pour de avertiss du fbi indiqu que le reseau de destinatair ete viol et que de donne ont ete vole,"['infosec', 'le', 'serveur', 'de', 'messageri', 'du', 'feder', 'bureau', 'investig', 'fbi', 'ont', 'ete', 'pirat', 'pour', 'diffus', 'de', 'spam', 'se', 'faisant', 'passer', 'pour', 'de', 'avertiss', 'du', 'fbi', 'indiqu', 'que', 'le', 'reseau', 'de', 'destinatair', 'ete', 'viol', 'et', 'que', 'de', 'donne', 'ont', 'ete', 'vole']",0
8236,common costli time confirm dental practic protocol via dentalsoftwar,"['common', 'costli', 'time', 'confirm', 'dental', 'practic', 'protocol', 'via', 'dentalsoftwar']",0
8250,bazarbackdoor abus window app featur call back cio data bigdata tech cybercrim databreach busi datasci cyberthreat fraud ai technolog,"['bazarbackdoor', 'abus', 'window', 'app', 'featur', 'call', 'back', 'cio', 'data', 'bigdata', 'tech', 'cybercrim', 'databreach', 'busi', 'datasci', 'cyberthreat', 'fraud', 'ai', 'technolog']",0
6490,healthcar target tx hospit expos phi via databreach,"['healthcar', 'target', 'tx', 'hospit', 'expos', 'phi', 'via', 'databreach']",0
7273,identifi known unknown across physic network cloud sonicwal nsv virtual firewal offer tool physic firewal flexibl virtual,"['identifi', 'known', 'unknown', 'across', 'physic', 'network', 'cloud', 'sonicwal', 'nsv', 'virtual', 'firewal', 'offer', 'tool', 'physic', 'firewal', 'flexibl', 'virtual']",0
6752,china target india taiwan firstpost,"['china', 'target', 'india', 'taiwan', 'firstpost']",0
7378,fbi system hack email urgent warn fake,"['fbi', 'system', 'hack', 'email', 'urgent', 'warn', 'fake']",0
6440,new fbi infrastructur hack email fake warn recipi,"['new', 'fbi', 'infrastructur', 'hack', 'email', 'fake', 'warn', 'recipi']",0
5699,dark web cybercrim servic sell less gt gt via infosec cybercrimin ransomwar cyberthreat databreach tech busi leader leadership manag ciso cio cto ceo,"['dark', 'web', 'cybercrim', 'servic', 'sell', 'less', 'gt', 'gt', 'via', 'infosec', 'cybercrimin', 'ransomwar', 'cyberthreat', 'databreach', 'tech', 'busi', 'leader', 'leadership', 'manag', 'ciso', 'cio', 'cto', 'ceo']",6
8073,foihack problema com spotifi demai app na ultima hora ocorreu por conta de numa super coincidencia decisao da alemanha sobr nord stream deu uma derrota pro putin hj mai cedo,"['foihack', 'problema', 'com', 'spotifi', 'demai', 'app', 'na', 'ultima', 'hora', 'ocorreu', 'por', 'conta', 'de', 'numa', 'super', 'coincidencia', 'decisao', 'da', 'alemanha', 'sobr', 'nord', 'stream', 'deu', 'uma', 'derrota', 'pro', 'putin', 'hj', 'mai', 'cedo']",0
5829,peopl go onlin pandem fight never critic here cabl industri mitig risk,"['peopl', 'go', 'onlin', 'pandem', 'fight', 'never', 'critic', 'here', 'cabl', 'industri', 'mitig', 'risk']",0
7245,biggest undetect data datasci program metavers nft javascript iot nlp python code devop django tensorflow innov bot rhop daysofcod covid invest,"['biggest', 'undetect', 'data', 'datasci', 'program', 'metavers', 'nft', 'javascript', 'iot', 'nlp', 'python', 'code', 'devop', 'django', 'tensorflow', 'innov', 'bot', 'rhop', 'daysofcod', 'covid', 'invest']",0
4497,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
6038,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
4645,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
7588,cyberthiev use new strategi tactic techniqu help increas chanc success phishingattack compani organ cyberthiev phishingattack phish,"['cyberthiev', 'use', 'new', 'strategi', 'tactic', 'techniqu', 'help', 'increas', 'chanc', 'success', 'phishingattack', 'compani', 'organ', 'cyberthiev', 'phishingattack', 'phish']",1
6905,fbi system hack email urgent warn fake bleep comput sec_cyb,"['fbi', 'system', 'hack', 'email', 'urgent', 'warn', 'fake', 'bleep', 'comput', 'sec_cyb']",0
5544,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
6840,new fbi infrastructur hack email fake warn recipi,"['new', 'fbi', 'infrastructur', 'hack', 'email', 'fake', 'warn', 'recipi']",0
7057,microsoft warn surg html smuggl phish infosec infosecur malwar ransomwar hack technolog cybercrim cybersecurit cybersec,"['microsoft', 'warn', 'surg', 'html', 'smuggl', 'phish', 'infosec', 'infosecur', 'malwar', 'ransomwar', 'hack', 'technolog', 'cybercrim', 'cybersecurit', 'cybersec']",5
7824,dramat increas amount email scam busi servic organis ransomwar brute forc expert kevin brown explain organis rethink approach,"['dramat', 'increas', 'amount', 'email', 'scam', 'busi', 'servic', 'organis', 'ransomwar', 'brute', 'forc', 'expert', 'kevin', 'brown', 'explain', 'organis', 'rethink', 'approach']",0
5963,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
8277,multifactor authent work daysofcod code codenewbi develop bugbounti infosec opensourc python java dotnetforal tech technew technolog data engin cybercrim privaci infograph,"['multifactor', 'authent', 'work', 'daysofcod', 'code', 'codenewbi', 'develop', 'bugbounti', 'infosec', 'opensourc', 'python', 'java', 'dotnetforal', 'tech', 'technew', 'technolog', 'data', 'engin', 'cybercrim', 'privaci', 'infograph']",0
7192,free tool help sure password strong secur amp harder crack cybersec infosec cyberresili cyberthreat dataprotect datasecur privaci tech,"['free', 'tool', 'help', 'sure', 'password', 'strong', 'secur', 'amp', 'harder', 'crack', 'cybersec', 'infosec', 'cyberresili', 'cyberthreat', 'dataprotect', 'datasecur', 'privaci', 'tech']",0
7279,investig seri result encrypt conti ransomwar post technic lead describ indic use detect csirt,"['investig', 'seri', 'result', 'encrypt', 'conti', 'ransomwar', 'post', 'technic', 'lead', 'describ', 'indic', 'use', 'detect', 'csirt']",0
5767,basta un semplic trucco per craccar il wifi craccar crack crack cybercrim cyberarklab hackwifi hacker hackerattack wifi internet ipad iphon laptop mac macbook maninthemiddl mitm notebook pc,"['basta', 'un', 'semplic', 'trucco', 'per', 'craccar', 'il', 'wifi', 'craccar', 'crack', 'crack', 'cybercrim', 'cyberarklab', 'hackwifi', 'hacker', 'hackerattack', 'wifi', 'internet', 'ipad', 'iphon', 'laptop', 'mac', 'macbook', 'maninthemiddl', 'mitm', 'notebook', 'pc']",0
6431,week news learn prolif mercenari void balaur recent read countri agreement mobil safeguard caught,"['week', 'news', 'learn', 'prolif', 'mercenari', 'void', 'balaur', 'recent', 'read', 'countri', 'agreement', 'mobil', 'safeguard', 'caught']",0
8127,protect relay permiss commun energi,"['protect', 'relay', 'permiss', 'commun', 'energi']",0
5984,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
4900,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
7213,hacker compromis fbi email system sent thousand email account read blog prevent ground autom,"['hacker', 'compromis', 'fbi', 'email', 'system', 'sent', 'thousand', 'email', 'account', 'read', 'blog', 'prevent', 'ground', 'autom']",0
7757,hospit hasnt alreadi experienc inevit practic help hospit prepar,"['hospit', 'hasnt', 'alreadi', 'experienc', 'inevit', 'practic', 'help', 'hospit', 'prepar']",0
6016,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
6571,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
6076,leverag stpi advanc vapt servic comprehens view cyberthreat amp ensur busi protect system amp data stpiindia explor,"['leverag', 'stpi', 'advanc', 'vapt', 'servic', 'comprehens', 'view', 'cyberthreat', 'amp', 'ensur', 'busi', 'protect', 'system', 'amp', 'data', 'stpiindia', 'explor']",0
5423,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
5267,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
4956,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
7268,exec board offer lip servic utmost protect victim exec board offer lip servic often senior manag focus financi result whil,"['exec', 'board', 'offer', 'lip', 'servic', 'utmost', 'protect', 'victim', 'exec', 'board', 'offer', 'lip', 'servic', 'often', 'senior', 'manag', 'focus', 'financi', 'result', 'whil']",0
8256,isra spywar firm candiru link mideast websit,"['isra', 'spywar', 'firm', 'candiru', 'link', 'mideast', 'websit']",0
5372,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
7193,free tool help sure password strong secur amp harder crack cybersec infosec cyberresili cyberthreat dataprotect datasecur privaci tech,"['free', 'tool', 'help', 'sure', 'password', 'strong', 'secur', 'amp', 'harder', 'crack', 'cybersec', 'infosec', 'cyberresili', 'cyberthreat', 'dataprotect', 'datasecur', 'privaci', 'tech']",0
8316,fail secur gap vpn cloud servic leav firm vulner avoid team must enforc aggress patch strategi thoroughli assess time appli prevent full scale databreach,"['fail', 'secur', 'gap', 'vpn', 'cloud', 'servic', 'leav', 'firm', 'vulner', 'avoid', 'team', 'must', 'enforc', 'aggress', 'patch', 'strategi', 'thoroughli', 'assess', 'time', 'appli', 'prevent', 'full', 'scale', 'databreach']",0
4686,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
4868,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
5137,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
7612,grim outlook surveil boom global scale gt cyberwar cyberthreat cyberweapon cyberwarfar leadership,"['grim', 'outlook', 'surveil', 'boom', 'global', 'scale', 'gt', 'cyberwar', 'cyberthreat', 'cyberweapon', 'cyberwarfar', 'leadership']",0
6784,cybersecurit sant economi selon une etud pour le geant de la pharmaci se sont pa assez arm contr le,"['cybersecurit', 'sant', 'economi', 'selon', 'une', 'etud', 'pour', 'le', 'geant', 'de', 'la', 'pharmaci', 'se', 'sont', 'pa', 'assez', 'arm', 'contr', 'le']",0
7621,learn recent high profil emergingtech ai iot technolog,"['learn', 'recent', 'high', 'profil', 'emergingtech', 'ai', 'iot', 'technolog']",0
4640,hacker breach io window googl chrome massiv onslaught cio data bigdata tech cybercrim databreach busi datasci cyberthreat fraud ai technolog,"['hacker', 'breach', 'io', 'window', 'googl', 'chrome', 'massiv', 'onslaught', 'cio', 'data', 'bigdata', 'tech', 'cybercrim', 'databreach', 'busi', 'datasci', 'cyberthreat', 'fraud', 'ai', 'technolog']",0
7630,gp spoof lhackeraggio della posizion gp android app gp gpsspoof spoof attacchihack fakegp beamform beidou galileo glonass consigli sicurezza protezion cyberattacchi hacker,"['gp', 'spoof', 'lhackeraggio', 'della', 'posizion', 'gp', 'android', 'app', 'gp', 'gpsspoof', 'spoof', 'attacchihack', 'fakegp', 'beamform', 'beidou', 'galileo', 'glonass', 'consigli', 'sicurezza', 'protezion', 'cyberattacchi', 'hacker']",0
6583,myth who vulner fight back insur journal myth affect small busi agent still believ direct larg compani exetlo,"['myth', 'who', 'vulner', 'fight', 'back', 'insur', 'journal', 'myth', 'affect', 'small', 'busi', 'agent', 'still', 'believ', 'direct', 'larg', 'compani', 'exetlo']",0
8128,new tool track like virus use epidemiolog ai via,"['new', 'tool', 'track', 'like', 'virus', 'use', 'epidemiolog', 'ai', 'via']",0
5180,email server hack distribut spam email imperson fbi warn recipi network breach data stolen daysofcod girlswhocod malwar infosec,"['email', 'server', 'hack', 'distribut', 'spam', 'email', 'imperson', 'fbi', 'warn', 'recipi', 'network', 'breach', 'data', 'stolen', 'daysofcod', 'girlswhocod', 'malwar', 'infosec']",0
7626,ai help combat cybercrim gt gt tech ml machinelearn infosec cyberthreat databreach busi leadership ciso cio cto ceo,"['ai', 'help', 'combat', 'cybercrim', 'gt', 'gt', 'tech', 'ml', 'machinelearn', 'infosec', 'cyberthreat', 'databreach', 'busi', 'leadership', 'ciso', 'cio', 'cto', 'ceo']",6
4694,busi increas digit financ busi risk foodsupplychain protect read,"['busi', 'increas', 'digit', 'financ', 'busi', 'risk', 'foodsupplychain', 'protect', 'read']",0
5409,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
5832,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
8228,billion iot devic hacker look steal data mine crypto build botnet,"['billion', 'iot', 'devic', 'hacker', 'look', 'steal', 'data', 'mine', 'crypto', 'build', 'botnet']",0
7412,fbi system hack email urgent warn fake via,"['fbi', 'system', 'hack', 'email', 'urgent', 'warn', 'fake', 'via']",0
5917,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
5317,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
